Object_ID, Length, Assignment
SRR7497167.160237,1517,NA
SRR7497167.160238,3275,NA
SRR7497167.160239,1025,NA
SRR7497167.160240,718,NA
SRR7497167.160241,2616,NA
SRR7497167.160242,2020,NA
SRR7497167.160243,4273,NA
SRR7497167.160244,1013,NA
SRR7497167.160245,5402,NA
SRR7497167.160246,3172,NA
SRR7497167.160247,1161,NA
SRR7497167.160248,3631,NA
SRR7497167.160249,471,NA
SRR7497167.160250,6527,NA
SRR7497167.160251,6036,NA
SRR7497167.160252,1256,NA
SRR7497167.160253,693,NA
SRR7497167.160254,1162,NA
SRR7497167.160255,8089,5833
SRR7497167.160256,1311,NA
SRR7497167.160257,3102,NA
SRR7497167.160258,3249,NA
SRR7497167.160259,9516,NA
SRR7497167.160260,3029,NA
SRR7497167.160261,7086,NA
SRR7497167.160262,4173,NA
SRR7497167.160263,5547,NA
SRR7497167.160264,2837,NA
SRR7497167.160265,878,NA
SRR7497167.160266,704,NA
SRR7497167.160267,3158,NA
SRR7497167.160268,226,NA
SRR7497167.160269,10607,NA
SRR7497167.160270,6134,NA
SRR7497167.160271,3434,NA
SRR7497167.160272,363,NA
SRR7497167.160273,2836,NA
SRR7497167.160274,6216,NA
SRR7497167.160275,2825,NA
SRR7497167.160276,1887,NA
SRR7497167.160277,5163,NA
SRR7497167.160278,8639,NA
SRR7497167.160279,8520,NA
SRR7497167.160280,3872,NA
SRR7497167.160281,4186,NA
SRR7497167.160282,3523,NA
SRR7497167.160283,4001,NA
SRR7497167.160284,2739,NA
SRR7497167.160285,6974,NA
SRR7497167.160286,1063,NA
SRR7497167.160287,10394,NA
SRR7497167.160288,4143,NA
SRR7497167.160289,1239,NA
SRR7497167.160290,2109,NA
SRR7497167.160291,10677,5833
SRR7497167.160292,508,NA
SRR7497167.160293,8142,5501
SRR7497167.160294,2290,NA
SRR7497167.160295,2086,NA
SRR7497167.160296,4668,NA
SRR7497167.160297,1320,NA
SRR7497167.160298,4400,NA
SRR7497167.160299,7761,NA
SRR7497167.160300,2163,NA
SRR7497167.160301,2987,NA
SRR7497167.160302,895,NA
SRR7497167.160303,1930,NA
SRR7497167.160304,3216,NA
SRR7497167.160305,7171,NA
SRR7497167.160306,9803,NA
SRR7497167.160307,2386,NA
SRR7497167.160308,4333,NA
SRR7497167.160309,4429,NA
SRR7497167.160310,825,NA
SRR7497167.160311,2308,NA
SRR7497167.160312,442,NA
SRR7497167.160313,3367,NA
SRR7497167.160314,6057,NA
SRR7497167.160315,814,666
SRR7497167.160316,576,NA
SRR7497167.160317,8739,562
SRR7497167.160318,2172,NA
SRR7497167.160319,4572,NA
SRR7497167.160320,2002,NA
SRR7497167.160321,10639,NA
SRR7497167.160322,8415,NA
SRR7497167.160323,1221,NA
SRR7497167.160324,7025,NA
SRR7497167.160325,10245,NA
SRR7497167.160326,3258,NA
SRR7497167.160327,3370,NA
SRR7497167.160328,1862,NA
SRR7497167.160329,6116,NA
SRR7497167.160330,8693,NA
SRR7497167.160331,3817,NA
SRR7497167.160332,6593,NA
SRR7497167.160333,1571,NA
SRR7497167.160334,8057,NA
SRR7497167.160335,2883,NA
SRR7497167.160336,893,NA
SRR7497167.160337,5024,NA
SRR7497167.160338,2860,NA
SRR7497167.160339,2229,NA
SRR7497167.160340,2817,NA
SRR7497167.160341,2213,NA
SRR7497167.160342,6370,NA
SRR7497167.160343,4650,NA
SRR7497167.160344,1410,NA
SRR7497167.160345,6294,NA
SRR7497167.160346,3073,NA
SRR7497167.160347,2898,NA
SRR7497167.160348,475,NA
SRR7497167.160349,874,NA
SRR7497167.160350,923,NA
SRR7497167.160351,2478,NA
SRR7497167.160352,9240,NA
SRR7497167.160353,608,NA
SRR7497167.160354,1840,NA
SRR7497167.160355,3487,NA
SRR7497167.160356,3212,NA
SRR7497167.160357,10004,NA
SRR7497167.160358,3097,NA
SRR7497167.160359,1151,NA
SRR7497167.160360,475,NA
SRR7497167.160361,4259,1313
SRR7497167.160362,5344,NA
SRR7497167.160363,304,NA
SRR7497167.160364,4312,NA
SRR7497167.160365,1795,NA
SRR7497167.160366,964,NA
SRR7497167.160367,1795,NA
SRR7497167.160368,780,NA
SRR7497167.160369,4044,NA
SRR7497167.160370,1638,NA
SRR7497167.160371,7452,NA
SRR7497167.160372,6152,NA
SRR7497167.160373,7863,NA
SRR7497167.160374,4562,5833
SRR7497167.160375,6434,NA
SRR7497167.160376,9406,NA
SRR7497167.160377,2488,NA
SRR7497167.160378,1858,NA
SRR7497167.160379,1423,NA
SRR7497167.160380,3172,5501
SRR7497167.160381,3638,NA
SRR7497167.160382,9552,NA
SRR7497167.160383,5947,5833
SRR7497167.160384,774,NA
SRR7497167.160385,2030,NA
SRR7497167.160386,2578,NA
SRR7497167.160387,1247,NA
SRR7497167.160388,4601,NA
SRR7497167.160389,1149,NA
SRR7497167.160390,9515,NA
SRR7497167.160391,6689,NA
SRR7497167.160392,8079,NA
SRR7497167.160393,884,NA
SRR7497167.160394,4249,NA
SRR7497167.160395,10202,NA
SRR7497167.160396,11305,NA
SRR7497167.160397,5052,NA
SRR7497167.160398,7928,NA
SRR7497167.160399,2290,NA
SRR7497167.160400,7704,NA
SRR7497167.160401,4779,NA
SRR7497167.160402,1212,NA
SRR7497167.160403,1636,NA
SRR7497167.160404,725,NA
SRR7497167.160405,1190,NA
SRR7497167.160406,2983,NA
SRR7497167.160407,1457,NA
SRR7497167.160408,1063,NA
SRR7497167.160409,7262,NA
SRR7497167.160410,6307,NA
SRR7497167.160411,6824,NA
SRR7497167.160412,622,NA
SRR7497167.160413,1090,5501
SRR7497167.160414,818,NA
SRR7497167.160415,3523,NA
SRR7497167.160416,5009,NA
SRR7497167.160417,5895,NA
SRR7497167.160418,4610,NA
SRR7497167.160419,8680,NA
SRR7497167.160420,10095,NA
SRR7497167.160421,8057,NA
SRR7497167.160422,5341,NA
SRR7497167.160423,3172,NA
SRR7497167.160424,11791,NA
SRR7497167.160425,2415,NA
SRR7497167.160426,2804,NA
SRR7497167.160427,4732,NA
SRR7497167.160428,4793,NA
SRR7497167.160429,1100,NA
SRR7497167.160430,2594,NA
SRR7497167.160431,4679,NA
SRR7497167.160432,2454,NA
SRR7497167.160433,2358,NA
SRR7497167.160434,1665,NA
SRR7497167.160435,8896,NA
SRR7497167.160436,2726,5833
SRR7497167.160437,1195,NA
SRR7497167.160438,8535,NA
SRR7497167.160439,7851,NA
SRR7497167.160440,3489,NA
SRR7497167.160441,4914,NA
SRR7497167.160442,1452,NA
SRR7497167.160443,8842,NA
SRR7497167.160444,7505,NA
SRR7497167.160445,1158,NA
SRR7497167.160446,8747,NA
SRR7497167.160447,4743,NA
SRR7497167.160448,4589,NA
SRR7497167.160449,1564,NA
SRR7497167.160450,3383,NA
SRR7497167.160451,7322,NA
SRR7497167.160452,3230,NA
SRR7497167.160453,1013,NA
SRR7497167.160454,811,NA
SRR7497167.160455,1410,NA
SRR7497167.160456,4375,NA
SRR7497167.160457,1405,NA
SRR7497167.160458,4450,NA
SRR7497167.160459,8880,NA
SRR7497167.160460,1371,NA
SRR7497167.160461,391,NA
SRR7497167.160462,6123,5501
SRR7497167.160463,6862,NA
SRR7497167.160464,6221,NA
SRR7497167.160465,511,NA
SRR7497167.160466,8433,NA
SRR7497167.160467,3750,NA
SRR7497167.160468,9297,NA
SRR7497167.160469,10380,NA
SRR7497167.160470,2541,NA
SRR7497167.160471,1179,NA
SRR7497167.160472,2413,NA
SRR7497167.160473,5248,NA
SRR7497167.160474,1370,NA
SRR7497167.160475,3322,NA
SRR7497167.160476,2745,NA
SRR7497167.160477,3406,NA
SRR7497167.160478,1459,NA
SRR7497167.160479,8708,NA
SRR7497167.160480,4610,NA
SRR7497167.160481,11626,NA
SRR7497167.160482,4236,NA
SRR7497167.160483,2693,NA
SRR7497167.160484,1518,NA
SRR7497167.160485,2281,NA
SRR7497167.160486,4969,NA
SRR7497167.160487,4040,NA
SRR7497167.160488,6768,NA
SRR7497167.160489,3803,NA
SRR7497167.160490,3781,NA
SRR7497167.160491,1394,NA
SRR7497167.160492,2744,NA
SRR7497167.160493,4248,NA
SRR7497167.160494,1511,NA
SRR7497167.160495,3450,NA
SRR7497167.160496,4435,NA
SRR7497167.160497,2051,NA
SRR7497167.160498,6700,NA
SRR7497167.160499,3646,NA
SRR7497167.160500,4240,NA
SRR7497167.160501,8136,NA
SRR7497167.160502,1123,NA
SRR7497167.160503,10822,NA
SRR7497167.160504,3247,NA
SRR7497167.160505,2662,NA
SRR7497167.160506,2299,NA
SRR7497167.160507,2696,NA
SRR7497167.160508,1639,NA
SRR7497167.160509,5377,NA
SRR7497167.160510,8135,NA
SRR7497167.160511,5549,NA
SRR7497167.160512,5495,NA
SRR7497167.160513,706,NA
SRR7497167.160514,5256,5833
SRR7497167.160515,4805,NA
SRR7497167.160516,5585,NA
SRR7497167.160517,4015,NA
SRR7497167.160518,7198,NA
SRR7497167.160519,2953,NA
SRR7497167.160520,5519,NA
SRR7497167.160521,1624,NA
SRR7497167.160522,9536,NA
SRR7497167.160523,6095,NA
SRR7497167.160524,1091,NA
SRR7497167.160525,2049,NA
SRR7497167.160526,3982,NA
SRR7497167.160527,687,NA
SRR7497167.160528,6040,5833
SRR7497167.160529,2580,NA
SRR7497167.160530,3732,NA
SRR7497167.160531,2557,NA
SRR7497167.160532,4174,NA
SRR7497167.160533,2294,NA
SRR7497167.160534,8358,NA
SRR7497167.160535,1367,NA
SRR7497167.160536,1899,NA
SRR7497167.160537,1964,NA
SRR7497167.160538,8389,NA
SRR7497167.160539,1546,NA
SRR7497167.160540,2473,NA
SRR7497167.160541,7099,NA
SRR7497167.160542,8744,NA
SRR7497167.160543,892,NA
SRR7497167.160544,10912,NA
SRR7497167.160545,2046,NA
SRR7497167.160546,3886,NA
SRR7497167.160547,1334,NA
SRR7497167.160548,2136,NA
SRR7497167.160549,2796,NA
SRR7497167.160550,3974,NA
SRR7497167.160551,9430,NA
SRR7497167.160552,3245,NA
SRR7497167.160553,1141,NA
SRR7497167.160554,10489,NA
SRR7497167.160555,1792,NA
SRR7497167.160556,10777,NA
SRR7497167.160557,2303,NA
SRR7497167.160558,4808,NA
SRR7497167.160559,10073,NA
SRR7497167.160560,586,NA
SRR7497167.160561,2986,NA
SRR7497167.160562,9009,NA
SRR7497167.160563,6356,NA
SRR7497167.160564,10594,NA
SRR7497167.160565,700,NA
SRR7497167.160566,6592,NA
SRR7497167.160567,732,NA
SRR7497167.160568,3500,NA
SRR7497167.160569,563,NA
SRR7497167.160570,1458,NA
SRR7497167.160571,10341,NA
SRR7497167.160572,1730,NA
SRR7497167.160573,7096,NA
SRR7497167.160574,2579,NA
SRR7497167.160575,2617,5833
SRR7497167.160576,699,NA
SRR7497167.160577,6183,NA
SRR7497167.160578,2421,NA
SRR7497167.160579,2652,NA
SRR7497167.160580,5235,NA
SRR7497167.160581,7241,NA
SRR7497167.160582,9437,NA
SRR7497167.160583,6676,NA
SRR7497167.160584,7900,NA
SRR7497167.160585,6580,NA
SRR7497167.160586,4452,1773
SRR7497167.160587,859,NA
SRR7497167.160588,766,NA
SRR7497167.160589,3930,NA
SRR7497167.160590,1952,NA
SRR7497167.160591,1407,NA
SRR7497167.160592,3438,NA
SRR7497167.160593,2310,NA
SRR7497167.160594,8348,NA
SRR7497167.160595,2010,NA
SRR7497167.160596,2417,NA
SRR7497167.160597,4445,480
SRR7497167.160598,4997,NA
SRR7497167.160599,581,NA
SRR7497167.160600,15944,NA
SRR7497167.160601,540,NA
SRR7497167.160602,5245,NA
SRR7497167.160603,2532,5501
SRR7497167.160604,2453,NA
SRR7497167.160605,3361,NA
SRR7497167.160606,1893,NA
SRR7497167.160607,8096,NA
SRR7497167.160608,6579,NA
SRR7497167.160609,6045,666
SRR7497167.160610,10724,NA
SRR7497167.160611,4477,NA
SRR7497167.160612,3750,NA
SRR7497167.160613,5813,NA
SRR7497167.160614,700,NA
SRR7497167.160615,3542,NA
SRR7497167.160616,9943,NA
SRR7497167.160617,972,NA
SRR7497167.160618,1138,NA
SRR7497167.160619,3956,NA
SRR7497167.160620,2746,NA
SRR7497167.160621,2682,NA
SRR7497167.160622,4628,NA
SRR7497167.160623,9105,NA
SRR7497167.160624,2913,NA
SRR7497167.160625,6746,NA
SRR7497167.160626,5972,NA
SRR7497167.160627,2397,NA
SRR7497167.160628,12663,NA
SRR7497167.160629,10220,NA
SRR7497167.160630,10244,5833
SRR7497167.160631,8844,NA
SRR7497167.160632,775,NA
SRR7497167.160633,4446,NA
SRR7497167.160634,639,NA
SRR7497167.160635,939,NA
SRR7497167.160636,5407,NA
SRR7497167.160637,3055,NA
SRR7497167.160638,757,NA
SRR7497167.160639,437,NA
SRR7497167.160640,7829,NA
SRR7497167.160641,1704,NA
SRR7497167.160642,3246,NA
SRR7497167.160643,4011,NA
SRR7497167.160644,1427,NA
SRR7497167.160645,5701,NA
SRR7497167.160646,1691,5501
SRR7497167.160647,2827,NA
SRR7497167.160648,692,NA
SRR7497167.160649,2307,NA
SRR7497167.160650,4102,NA
SRR7497167.160651,8130,NA
SRR7497167.160652,4158,NA
SRR7497167.160653,7916,NA
SRR7497167.160654,3507,NA
SRR7497167.160655,6171,NA
SRR7497167.160656,520,NA
SRR7497167.160657,856,NA
SRR7497167.160658,2213,NA
SRR7497167.160659,6969,NA
SRR7497167.160660,3382,NA
SRR7497167.160661,1110,NA
SRR7497167.160662,1027,NA
SRR7497167.160663,2805,NA
SRR7497167.160664,3762,NA
SRR7497167.160665,12359,NA
SRR7497167.160666,4007,NA
SRR7497167.160667,6131,NA
SRR7497167.160668,2385,NA
SRR7497167.160669,619,NA
SRR7497167.160670,5187,NA
SRR7497167.160671,4207,NA
SRR7497167.160672,2905,NA
SRR7497167.160673,5162,NA
SRR7497167.160674,2674,NA
SRR7497167.160675,3198,NA
SRR7497167.160676,878,NA
SRR7497167.160677,2691,NA
SRR7497167.160678,1193,NA
SRR7497167.160679,6442,NA
SRR7497167.160680,8709,NA
SRR7497167.160681,5232,NA
SRR7497167.160682,6377,NA
SRR7497167.160683,2956,NA
SRR7497167.160684,2694,NA
SRR7497167.160685,3512,NA
SRR7497167.160686,2150,NA
SRR7497167.160687,1643,NA
SRR7497167.160688,723,NA
SRR7497167.160689,4324,NA
SRR7497167.160690,3516,NA
SRR7497167.160691,3510,NA
SRR7497167.160692,4155,NA
SRR7497167.160693,1398,NA
SRR7497167.160694,3331,NA
SRR7497167.160695,2425,NA
SRR7497167.160696,1500,NA
SRR7497167.160697,2439,5833
SRR7497167.160698,2655,NA
SRR7497167.160699,5581,NA
SRR7497167.160700,8625,5501
SRR7497167.160701,2696,NA
SRR7497167.160702,2989,NA
SRR7497167.160703,1369,NA
SRR7497167.160704,5040,NA
SRR7497167.160705,2820,NA
SRR7497167.160706,1581,NA
SRR7497167.160707,4469,NA
SRR7497167.160708,3382,NA
SRR7497167.160709,2010,NA
SRR7497167.160710,6116,NA
SRR7497167.160711,3106,NA
SRR7497167.160712,9427,NA
SRR7497167.160713,8456,NA
SRR7497167.160714,3024,NA
SRR7497167.160715,12913,NA
SRR7497167.160716,9308,666
SRR7497167.160717,2418,NA
SRR7497167.160718,8173,NA
SRR7497167.160719,1383,NA
SRR7497167.160720,3168,NA
SRR7497167.160721,1933,NA
SRR7497167.160722,10369,NA
SRR7497167.160723,3637,NA
SRR7497167.160724,4107,NA
SRR7497167.160725,3983,NA
SRR7497167.160726,5409,NA
SRR7497167.160727,1552,NA
SRR7497167.160728,3920,NA
SRR7497167.160729,2542,NA
SRR7497167.160730,5365,NA
SRR7497167.160731,2320,NA
SRR7497167.160732,3554,NA
SRR7497167.160733,13131,NA
SRR7497167.160734,4076,NA
SRR7497167.160735,2003,NA
SRR7497167.160736,580,NA
SRR7497167.160737,2230,562
SRR7497167.160738,2672,NA
SRR7497167.160739,2264,NA
SRR7497167.160740,1417,NA
SRR7497167.160741,3314,NA
SRR7497167.160742,6398,NA
SRR7497167.160743,4011,NA
SRR7497167.160744,13562,NA
SRR7497167.160745,533,NA
SRR7497167.160746,8692,NA
SRR7497167.160747,1620,NA
SRR7497167.160748,8618,NA
SRR7497167.160749,1885,NA
SRR7497167.160750,6356,NA
SRR7497167.160751,2661,NA
SRR7497167.160752,5627,NA
SRR7497167.160753,3502,NA
SRR7497167.160754,7669,NA
SRR7497167.160755,619,NA
SRR7497167.160756,2454,NA
SRR7497167.160757,1182,NA
SRR7497167.160758,4257,NA
SRR7497167.160759,8003,NA
SRR7497167.160760,732,NA
SRR7497167.160761,325,NA
SRR7497167.160762,6950,NA
SRR7497167.160763,1384,NA
SRR7497167.160764,8904,666
SRR7497167.160765,2952,NA
SRR7497167.160766,1232,NA
SRR7497167.160767,2854,NA
SRR7497167.160768,1090,NA
SRR7497167.160769,4078,NA
SRR7497167.160770,6179,NA
SRR7497167.160771,2004,NA
SRR7497167.160772,3609,NA
SRR7497167.160773,2319,NA
SRR7497167.160774,4729,NA
SRR7497167.160775,5961,NA
SRR7497167.160776,3383,NA
SRR7497167.160777,1958,NA
SRR7497167.160778,521,NA
SRR7497167.160779,1532,NA
SRR7497167.160780,2984,NA
SRR7497167.160781,6382,NA
SRR7497167.160782,3890,NA
SRR7497167.160783,5983,NA
SRR7497167.160784,3538,NA
SRR7497167.160785,1583,NA
SRR7497167.160786,1354,NA
SRR7497167.160787,2397,NA
SRR7497167.160788,10050,NA
SRR7497167.160789,3894,NA
SRR7497167.160790,1003,NA
SRR7497167.160791,5020,NA
SRR7497167.160792,5540,NA
SRR7497167.160793,634,NA
SRR7497167.160794,621,NA
SRR7497167.160795,998,NA
SRR7497167.160796,1059,NA
SRR7497167.160797,4193,NA
SRR7497167.160798,5100,NA
SRR7497167.160799,3130,NA
SRR7497167.160800,1661,NA
SRR7497167.160801,660,NA
SRR7497167.160802,1336,NA
SRR7497167.160803,1652,NA
SRR7497167.160804,2731,NA
SRR7497167.160805,776,NA
SRR7497167.160806,5096,5833
SRR7497167.160807,5580,NA
SRR7497167.160808,2907,NA
SRR7497167.160809,3824,NA
SRR7497167.160810,4350,NA
SRR7497167.160811,5368,NA
SRR7497167.160812,6987,NA
SRR7497167.160813,1109,NA
SRR7497167.160814,4062,NA
SRR7497167.160815,10055,5501
SRR7497167.160816,2785,NA
SRR7497167.160817,1233,NA
SRR7497167.160818,690,NA
SRR7497167.160819,1024,NA
SRR7497167.160820,812,NA
SRR7497167.160821,1940,NA
SRR7497167.160822,672,NA
SRR7497167.160823,7790,NA
SRR7497167.160824,4763,NA
SRR7497167.160825,6268,NA
SRR7497167.160826,4457,NA
SRR7497167.160827,3776,NA
SRR7497167.160828,5035,NA
SRR7497167.160829,2202,NA
SRR7497167.160830,1091,NA
SRR7497167.160831,1449,NA
SRR7497167.160832,3135,NA
SRR7497167.160833,2898,NA
SRR7497167.160834,3930,NA
SRR7497167.160835,799,NA
SRR7497167.160836,7177,562
SRR7497167.160837,9794,5833
SRR7497167.160838,8256,NA
SRR7497167.160839,4443,NA
SRR7497167.160840,1103,NA
SRR7497167.160841,2421,NA
SRR7497167.160842,1738,NA
SRR7497167.160843,5865,NA
SRR7497167.160844,2625,NA
SRR7497167.160845,1097,NA
SRR7497167.160846,7974,NA
SRR7497167.160847,7870,5833
SRR7497167.160848,11122,NA
SRR7497167.160849,10147,NA
SRR7497167.160850,4409,NA
SRR7497167.160851,1098,NA
SRR7497167.160852,7971,NA
SRR7497167.160853,1180,NA
SRR7497167.160854,6834,NA
SRR7497167.160855,3280,NA
SRR7497167.160856,2692,NA
SRR7497167.160857,5794,NA
SRR7497167.160858,1876,NA
SRR7497167.160859,510,NA
SRR7497167.160860,4838,NA
SRR7497167.160861,3213,NA
SRR7497167.160862,4094,NA
SRR7497167.160863,9701,NA
SRR7497167.160864,1822,NA
SRR7497167.160865,5826,NA
SRR7497167.160866,514,NA
SRR7497167.160867,932,NA
SRR7497167.160868,6584,NA
SRR7497167.160869,986,NA
SRR7497167.160870,881,NA
SRR7497167.160871,3541,5833
SRR7497167.160872,2752,NA
SRR7497167.160873,881,NA
SRR7497167.160874,558,NA
SRR7497167.160875,8053,5833
SRR7497167.160876,6850,NA
SRR7497167.160877,488,NA
SRR7497167.160878,857,NA
SRR7497167.160879,469,NA
SRR7497167.160880,795,NA
SRR7497167.160881,3569,NA
SRR7497167.160882,895,NA
SRR7497167.160883,8481,5833
SRR7497167.160884,3188,NA
SRR7497167.160885,2028,NA
SRR7497167.160886,5887,NA
SRR7497167.160887,9119,NA
SRR7497167.160888,1268,NA
SRR7497167.160889,1422,NA
SRR7497167.160890,3633,NA
SRR7497167.160891,7692,NA
SRR7497167.160892,2714,NA
SRR7497167.160893,611,NA
SRR7497167.160894,5475,NA
SRR7497167.160895,929,NA
SRR7497167.160896,3073,NA
SRR7497167.160897,1843,NA
SRR7497167.160898,7593,NA
SRR7497167.160899,754,NA
SRR7497167.160900,3130,NA
SRR7497167.160901,8279,NA
SRR7497167.160902,1429,NA
SRR7497167.160903,13376,NA
SRR7497167.160904,2659,NA
SRR7497167.160905,2092,NA
SRR7497167.160906,623,NA
SRR7497167.160907,5502,NA
SRR7497167.160908,5071,NA
SRR7497167.160909,4382,NA
SRR7497167.160910,4327,NA
SRR7497167.160911,4232,NA
SRR7497167.160912,3366,NA
SRR7497167.160913,1519,NA
SRR7497167.160914,2651,NA
SRR7497167.160915,7805,NA
SRR7497167.160916,8426,NA
SRR7497167.160917,1627,NA
SRR7497167.160918,3975,NA
SRR7497167.160919,1105,NA
SRR7497167.160920,4343,NA
SRR7497167.160921,10373,NA
SRR7497167.160922,1283,NA
SRR7497167.160923,9308,5501
SRR7497167.160924,7487,NA
SRR7497167.160925,2246,NA
SRR7497167.160926,1329,NA
SRR7497167.160927,4122,NA
SRR7497167.160928,4542,NA
SRR7497167.160929,2557,NA
SRR7497167.160930,701,NA
SRR7497167.160931,4750,NA
SRR7497167.160932,5218,NA
SRR7497167.160933,9185,NA
SRR7497167.160934,2232,NA
SRR7497167.160935,6178,NA
SRR7497167.160936,4148,NA
SRR7497167.160937,1485,NA
SRR7497167.160938,3202,NA
SRR7497167.160939,6730,NA
SRR7497167.160940,477,NA
SRR7497167.160941,1140,NA
SRR7497167.160942,2309,NA
SRR7497167.160943,644,NA
SRR7497167.160944,2503,NA
SRR7497167.160945,5826,5833
SRR7497167.160946,3652,NA
SRR7497167.160947,6395,NA
SRR7497167.160948,4623,NA
SRR7497167.160949,6987,NA
SRR7497167.160950,3958,NA
SRR7497167.160951,2363,NA
SRR7497167.160952,2675,NA
SRR7497167.160953,6651,NA
SRR7497167.160954,1807,NA
SRR7497167.160955,4165,NA
SRR7497167.160956,2429,NA
SRR7497167.160957,5022,NA
SRR7497167.160958,1355,NA
SRR7497167.160959,1487,NA
SRR7497167.160960,7406,NA
SRR7497167.160961,545,NA
SRR7497167.160962,577,NA
SRR7497167.160963,6232,NA
SRR7497167.160964,5466,NA
SRR7497167.160965,886,NA
SRR7497167.160966,4412,NA
SRR7497167.160967,3352,NA
SRR7497167.160968,4140,NA
SRR7497167.160969,1712,NA
SRR7497167.160970,4898,NA
SRR7497167.160971,4982,NA
SRR7497167.160972,6662,NA
SRR7497167.160973,3704,NA
SRR7497167.160974,1000,NA
SRR7497167.160975,6637,5833
SRR7497167.160976,659,NA
SRR7497167.160977,1102,5833
SRR7497167.160978,1555,NA
SRR7497167.160979,5400,NA
SRR7497167.160980,3449,NA
SRR7497167.160981,1195,NA
SRR7497167.160982,7828,NA
SRR7497167.160983,1400,NA
SRR7497167.160984,394,NA
SRR7497167.160985,967,NA
SRR7497167.160986,999,NA
SRR7497167.160987,7804,NA
SRR7497167.160988,6117,NA
SRR7497167.160989,6652,NA
SRR7497167.160990,2422,NA
SRR7497167.160991,3379,NA
SRR7497167.160992,518,NA
SRR7497167.160993,4784,NA
SRR7497167.160994,3118,NA
SRR7497167.160995,2566,NA
SRR7497167.160996,8291,NA
SRR7497167.160997,1434,NA
SRR7497167.160998,2649,NA
SRR7497167.160999,3554,NA
SRR7497167.161000,4437,NA
SRR7497167.161001,878,NA
SRR7497167.161002,4194,NA
SRR7497167.161003,2536,NA
SRR7497167.161004,8809,NA
SRR7497167.161005,14813,NA
SRR7497167.161006,492,NA
SRR7497167.161007,6805,NA
SRR7497167.161008,1706,NA
SRR7497167.161009,449,NA
SRR7497167.161010,3015,NA
SRR7497167.161011,1071,NA
SRR7497167.161012,5248,NA
SRR7497167.161013,2430,NA
SRR7497167.161014,767,NA
SRR7497167.161015,2089,NA
SRR7497167.161016,10138,NA
SRR7497167.161017,6275,NA
SRR7497167.161018,3846,NA
SRR7497167.161019,7954,NA
SRR7497167.161020,1791,NA
SRR7497167.161021,7845,NA
SRR7497167.161022,1452,NA
SRR7497167.161023,4496,NA
SRR7497167.161024,5694,NA
SRR7497167.161025,970,NA
SRR7497167.161026,1107,NA
SRR7497167.161027,5055,NA
SRR7497167.161028,755,NA
SRR7497167.161029,3750,NA
SRR7497167.161030,463,NA
SRR7497167.161031,9574,NA
SRR7497167.161032,1989,NA
SRR7497167.161033,7640,NA
SRR7497167.161034,7842,NA
SRR7497167.161035,555,NA
SRR7497167.161036,7577,NA
SRR7497167.161037,1976,NA
SRR7497167.161038,2777,NA
SRR7497167.161039,8393,NA
SRR7497167.161040,2822,NA
SRR7497167.161041,1095,NA
SRR7497167.161042,5445,NA
SRR7497167.161043,1253,NA
SRR7497167.161044,1453,NA
SRR7497167.161045,6173,NA
SRR7497167.161046,4450,NA
SRR7497167.161047,601,NA
SRR7497167.161048,1633,NA
SRR7497167.161049,1635,NA
SRR7497167.161050,1400,NA
SRR7497167.161051,8738,NA
SRR7497167.161052,2024,NA
SRR7497167.161053,799,NA
SRR7497167.161054,4191,NA
SRR7497167.161055,2737,NA
SRR7497167.161056,1065,NA
SRR7497167.161057,403,NA
SRR7497167.161058,3027,NA
SRR7497167.161059,9385,5833
SRR7497167.161060,940,NA
SRR7497167.161061,11302,NA
SRR7497167.161062,9252,NA
SRR7497167.161063,1478,NA
SRR7497167.161064,469,NA
SRR7497167.161065,2446,562
SRR7497167.161066,7194,NA
SRR7497167.161067,7799,5501
SRR7497167.161068,3347,NA
SRR7497167.161069,8346,NA
SRR7497167.161070,3925,NA
SRR7497167.161071,965,NA
SRR7497167.161072,2552,NA
SRR7497167.161073,1039,NA
SRR7497167.161074,2387,NA
SRR7497167.161075,1147,NA
SRR7497167.161076,783,NA
SRR7497167.161077,1107,NA
SRR7497167.161078,790,NA
SRR7497167.161079,2798,NA
SRR7497167.161080,500,NA
SRR7497167.161081,752,NA
SRR7497167.161082,4290,NA
SRR7497167.161083,1432,NA
SRR7497167.161084,1673,NA
SRR7497167.161085,3089,NA
SRR7497167.161086,3745,NA
SRR7497167.161087,1105,NA
SRR7497167.161088,6838,NA
SRR7497167.161089,5604,NA
SRR7497167.161090,2935,NA
SRR7497167.161091,682,NA
SRR7497167.161092,552,NA
SRR7497167.161093,5491,NA
SRR7497167.161094,4106,NA
SRR7497167.161095,7554,5833
SRR7497167.161096,3644,NA
SRR7497167.161097,2257,NA
SRR7497167.161098,2318,5501
SRR7497167.161099,3080,NA
SRR7497167.161100,2052,NA
SRR7497167.161101,10879,NA
SRR7497167.161102,1038,NA
SRR7497167.161103,6442,NA
SRR7497167.161104,2952,NA
SRR7497167.161105,1166,NA
SRR7497167.161106,3047,NA
SRR7497167.161107,755,NA
SRR7497167.161108,3574,NA
SRR7497167.161109,4232,NA
SRR7497167.161110,12919,NA
SRR7497167.161111,3009,NA
SRR7497167.161112,4518,NA
SRR7497167.161113,820,NA
SRR7497167.161114,8012,NA
SRR7497167.161115,6896,NA
SRR7497167.161116,1769,NA
SRR7497167.161117,716,NA
SRR7497167.161118,7813,NA
